# manifest_id	toefl-2026-missing-audio-manifest
# manifest_version	2026-08-20.v1
# scope	400_new_files_only;260_existing_mp3_preserved
# generation_authorized	no
media_id	set_id	section	module	task	source_item_ids	planned_url	source_ref	script_sha256	source_script_characters	billable_characters	words	request_segments	speaker_labels	declared_voice_roles	cast_profiles	target_profile	sample_candidate	media_status	approval_status
media:toefl:set-15:listening-m2-announcement	set-15	listening	listening-2	announcement	item:t15-l-m2-an1-v1;item:t15-l-m2-an2-v1	/audio/toefl/set-15/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-announcement	e7907809b4d1a2c6390a0d4caf585e8b3e743ba0dacd710c371c3c4c128559c9	377	366	55	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-choose-1	set-15	listening	listening-2	choose-response	item:t15-l-m2-cr1-v1	/audio/toefl/set-15/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-choose-1	f7dc939fd82075ad918a7b0655f393516bb036e26b10be35663196aac2e42e6a	46	46	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-choose-2	set-15	listening	listening-2	choose-response	item:t15-l-m2-cr2-v1	/audio/toefl/set-15/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-choose-2	9c271d04e096c4fd5c7db42bbf132078d40f469785784ae81321514b62e8fab8	44	44	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-choose-3	set-15	listening	listening-2	choose-response	item:t15-l-m2-cr3-v1	/audio/toefl/set-15/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-choose-3	101be4d101ec12ccb2926355aab57ce0f33f43fab75403616d4b00781a9b2c13	46	46	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-choose-4	set-15	listening	listening-2	choose-response	item:t15-l-m2-cr4-v1	/audio/toefl/set-15/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-choose-4	af2ca5b5ab577975fc0390e09a83e4cd3cbea03448d3dd815dd60f535595f615	55	55	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-choose-5	set-15	listening	listening-2	choose-response	item:t15-l-m2-cr5-v1	/audio/toefl/set-15/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-choose-5	0821aa5ec3179bb6b1e80eabf49e43078f9ee610a47c917daf841d751a1aa07a	44	44	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-choose-6	set-15	listening	listening-2	choose-response	item:t15-l-m2-cr6-v1	/audio/toefl/set-15/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-choose-6	4d337ef2268d6d1a2add80327b283d23ec29d13482fa0d2679fd9239041d6202	49	49	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-choose-7	set-15	listening	listening-2	choose-response	item:t15-l-m2-cr7-v1	/audio/toefl/set-15/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-choose-7	3edadaf77fd66dc44896da6be5bfd1919cc58a8caa2015a4fd3e8ff8be572552	48	48	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-choose-8	set-15	listening	listening-2	choose-response	item:t15-l-m2-cr8-v1	/audio/toefl/set-15/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-choose-8	429741824d6dd4d0718f354821a6db86eb614f27704562b7dea5493fab977f82	44	44	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-conversation	set-15	listening	listening-2	conversation	item:t15-l-m2-cv1-v1;item:t15-l-m2-cv2-v1	/audio/toefl/set-15/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-conversation	c7829a7d3c6a340452b3d02bf7e26eb19e98551020f2cc63bb63371c4fa3beb9	518	466	80	4	STUDENT;STAFF MEMBER	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:speaking-interview-1	set-15	speaking	speaking	take-an-interview	t15-s-iv1	/audio/toefl/set-15/interview-1.mp3	src/data/mocks/toefl-set-15.ts#t15-s-iv1	91b36d36542210fb8c560adba5a2eb91c0fa14462129b19cc1fe72f372b0a8f4	95	95	17	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:speaking-interview-2	set-15	speaking	speaking	take-an-interview	t15-s-iv2	/audio/toefl/set-15/interview-2.mp3	src/data/mocks/toefl-set-15.ts#t15-s-iv2	acf3804b9e86fb6c3a2ef203bf8b48935788cb246201b325c3beafd73c01f777	141	141	25	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:speaking-interview-3	set-15	speaking	speaking	take-an-interview	t15-s-iv3	/audio/toefl/set-15/interview-3.mp3	src/data/mocks/toefl-set-15.ts#t15-s-iv3	77273baa5bfc56f360a5d5e06b2bb317b15a3a9901c37c4c17a062db54af80a0	150	150	27	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:speaking-interview-4	set-15	speaking	speaking	take-an-interview	t15-s-iv4	/audio/toefl/set-15/interview-4.mp3	src/data/mocks/toefl-set-15.ts#t15-s-iv4	5324ff66208e0be91d6fd7baf6d9cb6c48ab318c66fb3163299d89b6ff38eeb2	138	138	22	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:speaking-repeat-6	set-15	speaking	speaking	listen-and-repeat	t15-s-rp6	/audio/toefl/set-15/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t15-s-rp6	ef429b0fbe76c0420aaff961c2a9c8a75044a8df40b0faa865595bd2d0bbad67	106	106	15	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:speaking-repeat-7	set-15	speaking	speaking	listen-and-repeat	t15-s-rp7	/audio/toefl/set-15/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t15-s-rp7	b8e3c94a4f5df5973fff2aa5c989d4fe4c69fbd5c450113a4bc2821a0e69c3e8	117	117	19	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m1-choose-6	set-16	listening	listening-1	choose-response	item:t16-l-m1-cr6-v1	/audio/toefl/set-16/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m1-choose-6	9731a7150f988f19ddf00bd4edd6fdc4db7d584b1ace3db0574ba6125a70f13a	48	48	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m1-choose-7	set-16	listening	listening-1	choose-response	item:t16-l-m1-cr7-v1	/audio/toefl/set-16/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m1-choose-7	acf4e48c50505ef23429fb48d46966cc4acb9def746ec8a998181fb8fe383fff	48	48	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m1-choose-8	set-16	listening	listening-1	choose-response	item:t16-l-m1-cr8-v1	/audio/toefl/set-16/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m1-choose-8	cb44476fa3b8684f5b4a641e2bc73c33ebeb44eb59029da3a72507ffe542bfed	48	48	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-academic-talk	set-16	listening	listening-2	academic-talk	item:t16-l-m2-at1-v1;item:t16-l-m2-at2-v1;item:t16-l-m2-at3-v1;item:t16-l-m2-at4-v1	/audio/toefl/set-16/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-academic-talk	df5af6266e7a78058645b0b82f80ca172ec9aea729dbe9dffd34ea9c33d0765e	1282	1271	199	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-announcement	set-16	listening	listening-2	announcement	item:t16-l-m2-an1-v1;item:t16-l-m2-an2-v1	/audio/toefl/set-16/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-announcement	0ecfc9c5e36c8d1dcc2b97f3a5195d8ea92e7bf0d13cb14f28d40029fa0c5d5a	384	373	62	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-choose-1	set-16	listening	listening-2	choose-response	item:t16-l-m2-cr1-v1	/audio/toefl/set-16/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-choose-1	ac26c3fb1d1b0698ebdd6d220aa04cb799bd79788e7a4e14a4974cc6a9d711a4	44	44	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-choose-2	set-16	listening	listening-2	choose-response	item:t16-l-m2-cr2-v1	/audio/toefl/set-16/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-choose-2	83c2c0d8c362c9faf2c91d0d9c9e3544bd6a1a0d06b894f5eba2c8e23a88a7bc	49	49	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-choose-3	set-16	listening	listening-2	choose-response	item:t16-l-m2-cr3-v1	/audio/toefl/set-16/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-choose-3	7601b3cb2870a10b4b036ab59ae1bbcb0c01e6c53b0688fb50ba050f1c77c0be	52	52	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-choose-4	set-16	listening	listening-2	choose-response	item:t16-l-m2-cr4-v1	/audio/toefl/set-16/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-choose-4	0ac059b4837eeb4f1455d4ff8200dbf859e9a52cd3d245f4661ca42402a513e6	45	45	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-choose-5	set-16	listening	listening-2	choose-response	item:t16-l-m2-cr5-v1	/audio/toefl/set-16/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-choose-5	d8d58d2ea10289b95d71487fe43ad2400058cc3209d118bbb3e8fd3e0b5dcefe	40	40	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-choose-6	set-16	listening	listening-2	choose-response	item:t16-l-m2-cr6-v1	/audio/toefl/set-16/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-choose-6	ca4ca66f8e4e9cea87e686d5c20e1dc6f3f8a6e829e0982a0a959de956bcc3e0	54	54	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-choose-7	set-16	listening	listening-2	choose-response	item:t16-l-m2-cr7-v1	/audio/toefl/set-16/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-choose-7	750acbd77527bbdb929147025e370ccec40cfdea5be464636b19aa5bc85aeb42	50	50	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-choose-8	set-16	listening	listening-2	choose-response	item:t16-l-m2-cr8-v1	/audio/toefl/set-16/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-choose-8	9b623cbda54c26632cf61d6e5593c9f0cd92cc3059da0b4006b12721067a0b87	38	38	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:listening-m2-conversation	set-16	listening	listening-2	conversation	item:t16-l-m2-cv1-v1;item:t16-l-m2-cv2-v1	/audio/toefl/set-16/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-16:listening-m2-conversation	b48c8b22bd5b30752b9434e6056f961fb2c5071ffdf4b654d5bc01aa6794776f	511	463	82	4	STUDENT;TECHNICIAN	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:speaking-interview-1	set-16	speaking	speaking	take-an-interview	t16-s-iv1	/audio/toefl/set-16/interview-1.mp3	src/data/mocks/toefl-set-16.ts#t16-s-iv1	1c354d34735c85043f936a401687a4367f8e4fe6561add646a5203934731252a	118	118	24	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:speaking-interview-2	set-16	speaking	speaking	take-an-interview	t16-s-iv2	/audio/toefl/set-16/interview-2.mp3	src/data/mocks/toefl-set-16.ts#t16-s-iv2	2294d5783632799070f9fa431729615d7abf984078644dfbf3f53a051d43f5d9	155	155	27	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:speaking-interview-3	set-16	speaking	speaking	take-an-interview	t16-s-iv3	/audio/toefl/set-16/interview-3.mp3	src/data/mocks/toefl-set-16.ts#t16-s-iv3	31648220c5c5c64c96709e4bd2896fa0436662fd67143996b7ee44dfb9ec1740	166	166	27	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:speaking-interview-4	set-16	speaking	speaking	take-an-interview	t16-s-iv4	/audio/toefl/set-16/interview-4.mp3	src/data/mocks/toefl-set-16.ts#t16-s-iv4	0e4f6bf328e9db2dba7d101cdbcce27201ab1534f10b31eb13053bed48487e69	137	137	22	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:speaking-repeat-6	set-16	speaking	speaking	listen-and-repeat	t16-s-rp6	/audio/toefl/set-16/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t16-s-rp6	2efc90c7efd22c9e5236cd1b135961cc5b3ed3e22ea58457091e9505f2bd1465	99	99	16	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-16:speaking-repeat-7	set-16	speaking	speaking	listen-and-repeat	t16-s-rp7	/audio/toefl/set-16/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t16-s-rp7	61c9b71599d47e742484f9ff785d97c6f88dcc122ab11269c2fe3a4195386aac	155	155	22	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m1-choose-6	set-17	listening	listening-1	choose-response	item:t17-l-m1-cr6-v1	/audio/toefl/set-17/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m1-choose-6	3ad2f1b88a848d855d3e987f08c8d8e68b7f8022c8aa0d25096f2f3229cbe367	39	39	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m1-choose-7	set-17	listening	listening-1	choose-response	item:t17-l-m1-cr7-v1	/audio/toefl/set-17/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m1-choose-7	5be11a4379c43e310a91fec6e886d4898b016a9227e8805bd483c9ea4cdcbe21	43	43	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m1-choose-8	set-17	listening	listening-1	choose-response	item:t17-l-m1-cr8-v1	/audio/toefl/set-17/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m1-choose-8	e6c05bfdb7242f7fff4ec3b92c30cf67e372a3aaf7be305fbd59ddd9cc5e7599	51	51	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-academic-talk	set-17	listening	listening-2	academic-talk	item:t17-l-m2-at1-v1;item:t17-l-m2-at2-v1;item:t17-l-m2-at3-v1;item:t17-l-m2-at4-v1	/audio/toefl/set-17/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-academic-talk	3745f1056b07fd0b7b45213781ccc66b93abf61577324bc96a18b0c90fcf6911	1234	1223	188	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-announcement	set-17	listening	listening-2	announcement	item:t17-l-m2-an1-v1;item:t17-l-m2-an2-v1	/audio/toefl/set-17/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-announcement	9b29d31571ba70550d14ca55886b61a5aac87c6299ab5fd774586eafa42e2687	437	426	67	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-choose-1	set-17	listening	listening-2	choose-response	item:t17-l-m2-cr1-v1	/audio/toefl/set-17/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-choose-1	58e42360d50c67c3ea4a096b183a5384ec6bbe467f5dcdeeae324b76ffa9bf5b	45	45	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-choose-2	set-17	listening	listening-2	choose-response	item:t17-l-m2-cr2-v1	/audio/toefl/set-17/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-choose-2	9d7ef7e1a213802a36bc7f90ac2e6684480d60485ec087b190fc533bc90e721e	46	46	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-choose-3	set-17	listening	listening-2	choose-response	item:t17-l-m2-cr3-v1	/audio/toefl/set-17/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-choose-3	6e1d9130e2bf732adeff0ec703b33b62c50a6138f787cecf136050471574034c	44	44	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-choose-4	set-17	listening	listening-2	choose-response	item:t17-l-m2-cr4-v1	/audio/toefl/set-17/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-choose-4	59f219053c86c92e9c3ef42a292655b589e78dd98aefacfa9ef5f3d303fffca6	53	53	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-choose-5	set-17	listening	listening-2	choose-response	item:t17-l-m2-cr5-v1	/audio/toefl/set-17/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-choose-5	6db7fba70105a0ddc1dae19b3365cd03d96043aa606ade997bb7cd7bc3e32804	57	57	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-choose-6	set-17	listening	listening-2	choose-response	item:t17-l-m2-cr6-v1	/audio/toefl/set-17/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-choose-6	f42272c4580d305c756960cf0959bd4a8496b56c0ac5f413d73fce99366bd671	44	44	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-choose-7	set-17	listening	listening-2	choose-response	item:t17-l-m2-cr7-v1	/audio/toefl/set-17/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-choose-7	b48c582fa896b4154c23b45e190f5043729b1cdcdaa492f5bd9e89870f609298	44	44	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-choose-8	set-17	listening	listening-2	choose-response	item:t17-l-m2-cr8-v1	/audio/toefl/set-17/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-choose-8	d2c16b9baca0f03bf58ceba04fabb5368e12265c4ee143544a7a4f2e85aeec7a	40	40	6	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:listening-m2-conversation	set-17	listening	listening-2	conversation	item:t17-l-m2-cv1-v1;item:t17-l-m2-cv2-v1	/audio/toefl/set-17/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-17:listening-m2-conversation	37bff4221f7e12c9adfab58b224827e07961373e0dcaf33ede058ec518387592	615	569	87	4	STUDENT;REGISTRAR	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:speaking-interview-1	set-17	speaking	speaking	take-an-interview	t17-s-iv1	/audio/toefl/set-17/interview-1.mp3	src/data/mocks/toefl-set-17.ts#t17-s-iv1	4ffb16030050963bbed7205ed5ad39e3e938fba439cbdd4e8a644254dc4a86c5	106	106	23	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:speaking-interview-2	set-17	speaking	speaking	take-an-interview	t17-s-iv2	/audio/toefl/set-17/interview-2.mp3	src/data/mocks/toefl-set-17.ts#t17-s-iv2	fa7df04c2c5e096cb5ba81eead6c21b9362a12545f0dce9419e96684a1a26235	157	157	27	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:speaking-interview-3	set-17	speaking	speaking	take-an-interview	t17-s-iv3	/audio/toefl/set-17/interview-3.mp3	src/data/mocks/toefl-set-17.ts#t17-s-iv3	6ec4e02f0a95bd9e3cca5272024e37658d461b61bc4a77ab396b60c85e6201b1	175	175	28	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:speaking-interview-4	set-17	speaking	speaking	take-an-interview	t17-s-iv4	/audio/toefl/set-17/interview-4.mp3	src/data/mocks/toefl-set-17.ts#t17-s-iv4	c20509a4cddd3d370ce1aaa31aa7e793a5bbc98a5c2f1175987a727366c37384	125	125	21	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:speaking-repeat-6	set-17	speaking	speaking	listen-and-repeat	t17-s-rp6	/audio/toefl/set-17/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t17-s-rp6	5af77b1a4fcaf2af77802028193f5bac7df7988cc71d7370e53444bd62d5d9bc	96	96	16	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-17:speaking-repeat-7	set-17	speaking	speaking	listen-and-repeat	t17-s-rp7	/audio/toefl/set-17/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t17-s-rp7	1cdb570146efcce97a51dd9c9c3e2e2f80e07e31aa984fb45b294ed921223e23	131	131	19	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-18:listening-m1-choose-6	set-18	listening	listening-1	choose-response	item:t18-l-m1-cr6-v1	/audio/toefl/set-18/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-16-20.ts#media:toefl:set-18:listening-m1-choose-6	3b4dfb4952bc972c297b24277f6bb202b069ec6d19749d016de41509f37a170d	46	46	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
