# audit_id	toefl-2026-audio-linguistic-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# technical_audit	docs/toefl-2026-audio-technical-audit-2026-08-09.tsv
# technical_audit_sha256	21c15c0f8eaa63b17ab5d17f74e9aa8678da51ca00624bae6887ab922419653f
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# asr_engine	openai-whisper
# asr_release	20250625
# asr_model	small
# asr_model_sha256	9ecf779972d90ba49c06d968637d720dd632c55bbf19d441fb42bf17a411e794
# asr_settings	language=en;task=transcribe;device=cpu;fp16=false;temperature=0;beam_size=5;condition_on_previous_text=false;word_timestamps=false;threads=4
# normalization	Whisper_EnglishTextNormalizer_plus_source_speaker_label_removal
# asr_output_fingerprint	11e9a1bbc787c8b434b15958969e81f71325a231c10df82957d44d4e1df79c0e
# asr_transcript_fingerprint	ff7a24687edbbccd7b26da98bbc00ffc36bd5a33026bbae69628955af8fc6242
# canonical_contract	ASR_is_detector_only_all_canonical_transcripts_pending_human_T08
# release_contract	all_assets_blocked_not_validated
asset_id	set_id	part	task_rule	task_type	path	audio_sha256	technical_status	source_candidate_kind	source_candidate_ref	source_candidate_sha256	source_candidate_text	asr_model	asr_model_release	asr_language	asr_transcript	asr_transcript_sha256	source_normalized_sha256	asr_normalized_sha256	reference_words	asr_words	gross_wpm_descriptive	wer	substitutions	deletions	insertions	diff_summary	avg_logprob	min_segment_logprob	max_no_speech_prob	max_compression_ratio	asr_confidence_status	critical_diff_status	novel_repetition_status	spoken_length_status	linguistic_near_duplicate_status	voice_role_status	accent_status	pronunciation_status	linked_question_ids	question_key_consistency_status	manual_exchange_finding_ids	reconciliation_status	canonical_transcript	canonical_transcript_status	stressed_syllable_status	linguistic_status	human_queue_reasons	human_queue_priority	human_queue_owner	human_review_scope	technical_reuse_class	linguistic_reuse_candidate	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-10:part-7:announcement	set-10	7	L-003	Listen to an Announcement	public/audio/toefl/set-10/announcement.mp3	553437ca37235d3d2887df3411ebbb55ba4544eaf56a75297d2d64ec5f33ab56	pass_automated_T06	section.transcript	section:set-10:part-7.transcript	a2e0f1fc221fd2e51b556c05797853235466ea47371610b1070c1f1f7f2327dd	Good evening, residents. This is a brief announcement from the residence hall management. Starting this weekend, we will be upgrading the internet system throughout the building to provide faster and more reliable service. As part of this work, the internet may be temporarily unavailable on Saturday between eight a.m. and noon.\n\nWe recommend planning any important online work — such as submitting assignments or attending online classes — around this window. If you have a deadline on Saturday morning, please consider using the computer lab in the library, which will not be affected. Once the upgrade is complete, you should notice a significant improvement in connection speed, especially in the evenings when usage is highest. We appreciate your patience during this short interruption. Thank you.	openai-whisper-small	20250625	en	Good evening residents. This is a brief announcement from the residence hall management. Starting this weekend, we will be upgrading the internet system throughout the building to provide faster and more reliable service. As part of this work, the internet may be temporarily unavailable on Saturday between 8am and noon. We recommend planning any important online work such as submitting assignments or attending online classes around this window. If you have a deadline on Saturday morning, please consider using the computer lab in the library, which will not be affected. Once the upgrade is complete, you should notice a significant improvement in connection speed, especially in the evenings when usage is highest. We appreciate your patience during this short interruption. Thank you.	a442eb9bae503b3264ed7a65e012a4a20d0785acc62d3bf7a811e089a8e4b2a9	ab889b13ab2581f9bfa55eb85bea5e081a53dae3c7f002dc6a148d633f4c9e3d	83a165e3876f910e66c07f4713ffcf6b490c4eb6096943b6ad044b811ad48c9a	124	123	167.044	0.016129	1	1	0	D:a | S:m→am	-0.156562	-0.170376	0.022206	1.711538	pass_model_signal	none_detected	none_detected	exceeds_intermediate_35_100_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t10-l-an1;t10-l-an2;t10-l-an3	source_contract_preserved_subject_to_T08	none	source_minor_diff_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001;LING-LEN-001	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-10:part-8:academic-talk	set-10	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-10/academic-talk.mp3	9b2acec5a10eebfe0040b8db2441bef54fb69db4a2e636e6c95b5c50a8cbb07f	fail_actionable	section.transcript	section:set-10:part-8.transcript	078e055cd0b4d007849a536bc9725e8654f666cdd49a78a7355022b812e4c75d	PROFESSOR: Today I want to introduce an idea from economics that has a surprisingly wide reach: the concept of opportunity cost. It sounds technical, but it captures something we all experience every day. Opportunity cost is simply the value of the next-best thing you give up when you make a choice.\n\nHere's the key insight: every choice has a cost, even when no money changes hands. Suppose you have a free Saturday afternoon. You could study, sleep, see friends, or work a shift for extra money. If you choose to study, the opportunity cost isn't zero just because studying is free — the cost is whatever you valued most among the things you gave up. Maybe that's the income from the shift you didn't work, or the relaxation you sacrificed. Economists argue that the true cost of anything is what you forgo to get it.\n\nWhy does this matter? Because people often ignore opportunity costs and focus only on out-of-pocket expenses. Imagine a business owner who owns her shop building and thinks she has no rent to pay. An economist would point out that she does have a cost: she could be renting that building to someone else. By using it herself, she gives up that rental income. That forgone income is a real opportunity cost, even though no bill arrives in the mail.\n\nThe concept also explains why "free" is rarely truly free. A free two-hour seminar still costs you two hours you could have spent otherwise. So the next time you evaluate a decision, don't just ask what it costs in dollars. Ask what you're giving up. Thinking in terms of opportunity cost tends to lead to better decisions, because it forces you to compare your choice against the best available alternative, not against nothing.	openai-whisper-small	20250625	en	Today I want to introduce an idea from economics that has a surprisingly wide reach, the concept of opportunity cost. It sounds technical, but it captures something we all experience every day. Opportunity cost is simply the value of the next best thing you give up when you make a choice. Here's the key insight. Every choice has a cost, even when no money changes hands. Suppose you have a free Saturday afternoon. You could study, sleep, see friends, or work a shift for extra money. If you choose to study, the opportunity cost isn't zero just because studying is free. The cost is whatever you valued most among the things you gave up. Maybe that's the income from the shift you didn't work or the relaxation you sacrificed. Economists argue that the true cost of anything is what you forgo to get it. Why does this matter? Because people often ignore opportunity costs and focus only on out-of-pocket expenses. Imagine a business owner who owns her shop building and thinks she has no rent to pay. An economist would point out that she does have a cost. She could be renting that building to someone else. By using it herself, she gives up that rental income. That foregone income is a real opportunity cost, even though no bill arrives in the mail. The concept also explains why free is rarely truly free. A free two-hour seminar still costs you two hours you could have spent otherwise. So the next time you evaluate a decision, don't just ask what it costs in dollars. Ask what you're giving up. Thinking in terms of opportunity cost tends to lead to better decisions, because it forces you to compare your choice against the best available alternative, not against nothing.	6c799406759bce8b585a2a350a4d54fef8fc6f3e8a4e682134d7a59b39e51b29	eb02f3643ce1a8adef1f4908f40ce32dfb451e3d3af024248bed99dcbc954887	c7dc90d493a734fa87d129f3e8c201db97d551631164b15586c73fb442e51e00	305	305	164.657	0.003279	1	0	0	S:forgone→foregone	-0.087517	-0.212342	0.061998	1.635036	pass_model_signal	none_detected	none_detected	exceeds_extended_250_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t10-l-at1;t10-l-at2;t10-l-at3;t10-l-at4;t10-l-at5	source_contract_preserved_subject_to_T08	none	source_minor_diff_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001;TECH-T06-FAIL;LING-LEN-002	P1	T08	100_percent_required_T08_T15	B_technical_repair_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-10:part-12:repeat-1	set-10	12	S-001	Listen and Repeat	public/audio/toefl/set-10/repeat-1.mp3	66c505faeb7a284fc1a6eada8b60a4b8f57874c4e0569f1f367eec3cd4b81938	pass_automated_T06	targetSentence	object:t10-s-rp1.targetSentence	cecada23e8eef11293a32689fe5eaa99fa5cb338cb257022e538e63a1d8c2153	The park is near my house.	openai-whisper-small	20250625	en	The park is near my house.	cecada23e8eef11293a32689fe5eaa99fa5cb338cb257022e538e63a1d8c2153	90c5fa1b652cffc3766714e320c4b7efb30ef4f8abc5b0af662d34e68ba4f5b4	90c5fa1b652cffc3766714e320c4b7efb30ef4f8abc5b0af662d34e68ba4f5b4	6	6	165.138	0	0	0	0	none	-0.316279	-0.316279	0.007535	0.764706	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t10-s-rp1	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-10:part-12:repeat-2	set-10	12	S-001	Listen and Repeat	public/audio/toefl/set-10/repeat-2.mp3	7560c9a0884bd98bb5d6a5bdb3822ed6c8c099b2d239ca7f2f887184ad2ff287	fail_actionable	targetSentence	object:t10-s-rp2.targetSentence	623299ec1cc352e88b1e75109b450c0e3bec4591eef28561a3162de39a8c33e4	She turned off the computer and went to bed.	openai-whisper-small	20250625	en	She turned off the computer and went to bed.	623299ec1cc352e88b1e75109b450c0e3bec4591eef28561a3162de39a8c33e4	d0ae539bd202f36bdacaeef0365f8ec9f375e31acba1f6201460a628afd55be4	d0ae539bd202f36bdacaeef0365f8ec9f375e31acba1f6201460a628afd55be4	9	9	171.975	0	0	0	0	none	-0.273206	-0.273206	0.001419	0.88	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t10-s-rp2	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	TECH-T06-FAIL	P2	T08	100_percent_required_T08	B_technical_repair_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-10:part-12:repeat-3	set-10	12	S-001	Listen and Repeat	public/audio/toefl/set-10/repeat-3.mp3	ac5d3a34b4186b00cb3eb9930ad62447d54a0b9d47679d36afc51625af0beef3	pass_automated_T06	targetSentence	object:t10-s-rp3.targetSentence	ec1c7164fdafe9ae8fa05e85fc5db605f8de67241384fd33f3e021eec39596c0	The volunteers cleaned the beach every Saturday morning.	openai-whisper-small	20250625	en	The volunteers clean the beach every Saturday morning.	2d21db7edd2c3ba2744ec79eb304661f97c197f96f171e601d218e9c3cb3dd63	728731c4858e91bf7847a32381b70e054be4e18b290edd9bdb03b4d3ca02c5a0	c533a4cbddd55b5bad0ee23abd3aafa3a63cc26696785af1f373392607b4248a	8	8	121.827	0.125	1	0	0	S:cleaned→clean	-0.278963	-0.278963	0.00435	0.885246	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t10-s-rp3	source_contract_preserved_subject_to_T08	none	source_material_diff_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_linguistic_adjudication_or_repair_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-10:part-12:repeat-4	set-10	12	S-001	Listen and Repeat	public/audio/toefl/set-10/repeat-4.mp3	5b32a5436654e21283e8daef2ff4107a6602bad187126be9bc41e816d2947a65	pass_automated_T06	targetSentence	object:t10-s-rp4.targetSentence	d7ee57c1e3d0d52078fd105b24fffbd19852f12b758c55bb209540e0258fa8c6	The article explained how ocean currents affect the climate of coastal regions.	openai-whisper-small	20250625	en	The article explained how ocean currents affect the climate of coastal regions.	d7ee57c1e3d0d52078fd105b24fffbd19852f12b758c55bb209540e0258fa8c6	9985310a3d06f38fd1014d205a5049c15f9cf78722b5abbec338c36f50d3f052	9985310a3d06f38fd1014d205a5049c15f9cf78722b5abbec338c36f50d3f052	12	12	137.931	0	0	0	0	none	-0.201597	-0.201597	0.003544	1.067568	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t10-s-rp4	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-10:part-12:repeat-5	set-10	12	S-001	Listen and Repeat	public/audio/toefl/set-10/repeat-5.mp3	66549f8ff4fd605500c8f58674cabbf40f79ee58641272537d42088a41bfb4e1	fail_actionable	targetSentence	object:t10-s-rp5.targetSentence	1d88e5e905ee9cd290cb1012369473ed5be45fbb9662a784f4e7018d1cea7446	Even though the project was challenging, the team completed it ahead of the original schedule.	openai-whisper-small	20250625	en	Even though the project was challenging, the team completed it ahead of the original schedule.	1d88e5e905ee9cd290cb1012369473ed5be45fbb9662a784f4e7018d1cea7446	5551f70c4e2808c22d994f2d32d7e573a3e6edd142b18f4c860f4b251415093d	5551f70c4e2808c22d994f2d32d7e573a3e6edd142b18f4c860f4b251415093d	15	15	155.709	0	0	0	0	none	-0.171793	-0.171793	0.00154	1.13253	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t10-s-rp5	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	TECH-T06-FAIL	P2	T08	100_percent_required_T08	B_technical_repair_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-11:part-5:listen-choose-1	set-11	5	L-001	Listen and Choose a Response	public/audio/toefl/set-11/listen-choose-1.mp3	d024b75907d7b81be0f54276541b32c307a6f5a821aa24ec7c584c5e3b8686ca	pass_automated_T06	missing				openai-whisper-small	20250625	en	Excuse me, could you tell me where the ticket office is?	4322761301021e83fc83d502ce58ed70c0f3261be731d961687b68db8a3f18e6		2c9a3e367ac4a84a40a523e23f8c9bd8de0310c363de4cc9ab606bc1ab03735f	0	11	195.266					no_source_candidate	-0.258676	-0.258676	0.007296	0.918033	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t11-l-cr1	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-11:part-5:listen-choose-2	set-11	5	L-001	Listen and Choose a Response	public/audio/toefl/set-11/listen-choose-2.mp3	431cc5e074fc2d60a63589cef89c09bcf9c1baaf62b567368e51def1d7566ad3	pass_with_actionable_warning	missing				openai-whisper-small	20250625	en	Could you help me study for the test tonight?	963a68e5a778db5cdda9e3de16f697dc6b2abdef5f1d1de9b1745c1a882a6a1a		c083d4a1c710a94331c1e273234117cb6135e0960a28c11534d3b4617faa2b89	0	9	209.302					no_source_candidate	-0.257292	-0.257292	0.004592	0.865385	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t11-l-cr2	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-11:part-5:listen-choose-3	set-11	5	L-001	Listen and Choose a Response	public/audio/toefl/set-11/listen-choose-3.mp3	d1af116ba6231323f73ae1185d5bd4a7084663848563029209868d155ccd5ae0	fail_actionable	missing				openai-whisper-small	20250625	en	Do you know when the next train leaves?	66a79c45a458cf72f15aa05d5dae23493ace2b9a7ed2c5e3569cd5d1d86aa8ee		b399737649e753cf2fad3a2363af30b6673531230b2fe4ee57eab9a2fe30c660	0	8	212.389					no_source_candidate	-0.220556	-0.220556	0.003111	0.829787	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t11-l-cr3	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;TECH-T06-FAIL;LING-STRESS-001	P1	T08	100_percent_required_T08	B_technical_repair_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
