# inventory_id	toefl-2026-editorial-inventory
# inventory_version	2026-08-09.v1
# official_registry	toefl-ibt-2026@2026-08-09.v2
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# source_scope	src/data/mocks/toefl-set-{1..20}.ts
# default_content_version	legacy_unversioned
# default_authorship_status	not_recorded
# default_provenance_status	not_recorded
record_type	record_id	set_id	part	task_rule	source_type	parent_id	editorial_state	validation_status	reuse_status	renderer_status
question_object	object:t5-w-email	set-5	10	W-002	write	section:set-5:part-10	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-w-email:writing	set-5	10	W-002	writing_stimulus	object:t5-w-email	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-w-email	set-5	10	W-002	write	object:t5-w-email	draft	legacy_unverified	pending_T05	handled
section	section:set-5:part-11	set-5	11	W-003	MockSection	set:set-5	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-w-disc	set-5	11	W-003	write	section:set-5:part-11	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-w-disc:writing	set-5	11	W-003	writing_stimulus	object:t5-w-disc	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-w-disc	set-5	11	W-003	write	object:t5-w-disc	draft	legacy_unverified	pending_T05	handled
section	section:set-5:part-12	set-5	12	S-001	MockSection	set:set-5	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-rp1	set-5	12	S-001	repeat	section:set-5:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-rp1:audio	set-5	12	S-001	repeat_audio_with_script_candidate	object:t5-s-rp1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-rp1	set-5	12	S-001	repeat	object:t5-s-rp1	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-rp2	set-5	12	S-001	repeat	section:set-5:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-rp2:audio	set-5	12	S-001	repeat_audio_with_script_candidate	object:t5-s-rp2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-rp2	set-5	12	S-001	repeat	object:t5-s-rp2	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-rp3	set-5	12	S-001	repeat	section:set-5:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-rp3:audio	set-5	12	S-001	repeat_audio_with_script_candidate	object:t5-s-rp3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-rp3	set-5	12	S-001	repeat	object:t5-s-rp3	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-rp4	set-5	12	S-001	repeat	section:set-5:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-rp4:audio	set-5	12	S-001	repeat_audio_with_script_candidate	object:t5-s-rp4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-rp4	set-5	12	S-001	repeat	object:t5-s-rp4	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-rp5	set-5	12	S-001	repeat	section:set-5:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-rp5:audio	set-5	12	S-001	repeat_audio_with_script_candidate	object:t5-s-rp5	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-rp5	set-5	12	S-001	repeat	object:t5-s-rp5	draft	legacy_unverified	pending_T05	handled
section	section:set-5:part-13	set-5	13	S-002	MockSection	set:set-5	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-iv1	set-5	13	S-002	speak	section:set-5:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-iv1:interview	set-5	13	S-002	interview_text_prompt	object:t5-s-iv1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-iv1	set-5	13	S-002	speak	object:t5-s-iv1	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-iv2	set-5	13	S-002	speak	section:set-5:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-iv2:interview	set-5	13	S-002	interview_text_prompt	object:t5-s-iv2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-iv2	set-5	13	S-002	speak	object:t5-s-iv2	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-iv3	set-5	13	S-002	speak	section:set-5:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-iv3:interview	set-5	13	S-002	interview_text_prompt	object:t5-s-iv3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-iv3	set-5	13	S-002	speak	object:t5-s-iv3	draft	legacy_unverified	pending_T05	handled
question_object	object:t5-s-iv4	set-5	13	S-002	speak	section:set-5:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t5-s-iv4:interview	set-5	13	S-002	interview_text_prompt	object:t5-s-iv4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t5-s-iv4	set-5	13	S-002	speak	object:t5-s-iv4	draft	legacy_unverified	pending_T05	handled
set	set:set-6	set-6		R-001..S-002	MockExam		draft	audited_with_blockers	pending_T05	mixed
section	section:set-6:part-1	set-6	1	R-001	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-cw1	set-6	1	R-001	wordcomplete	section:set-6:part-1	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-r-cw1:template	set-6	1	R-001	wordcomplete_template	object:t6-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw1:blank-1	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw1:blank-2	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw1:blank-3	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw1:blank-4	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw1:blank-5	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw1:blank-6	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-cw2	set-6	1	R-001	wordcomplete	section:set-6:part-1	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-r-cw2:template	set-6	1	R-001	wordcomplete_template	object:t6-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw2:blank-1	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw2:blank-2	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw2:blank-3	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw2:blank-4	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw2:blank-5	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-cw2:blank-6	set-6	1	R-001	wordcomplete_blank	object:t6-r-cw2	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-2	set-6	2	R-002	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-6:part-2:passage	set-6	2	R-002	section_passage	section:set-6:part-2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-dl1	set-6	2	R-002	mcq	section:set-6:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-dl1	set-6	2	R-002	mcq	object:t6-r-dl1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-dl2	set-6	2	R-002	mcq	section:set-6:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-dl2	set-6	2	R-002	mcq	object:t6-r-dl2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-dl3	set-6	2	R-002	mcq	section:set-6:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-dl3	set-6	2	R-002	mcq	object:t6-r-dl3	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-3	set-6	3	R-002	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-6:part-3:passage	set-6	3	R-002	section_passage	section:set-6:part-3	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-dl4	set-6	3	R-002	mcq	section:set-6:part-3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-dl4	set-6	3	R-002	mcq	object:t6-r-dl4	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-dl5	set-6	3	R-002	mcq	section:set-6:part-3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-dl5	set-6	3	R-002	mcq	object:t6-r-dl5	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-4	set-6	4	R-003	MockSection	set:set-6	draft	legacy_unverified	pending_T05	mixed
stimulus	stimulus:set-6:part-4:passage	set-6	4	R-003	section_passage	section:set-6:part-4	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-ap1	set-6	4	R-003	mcq	section:set-6:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-ap1	set-6	4	R-003	mcq	object:t6-r-ap1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-ap2	set-6	4	R-003	mcq	section:set-6:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-ap2	set-6	4	R-003	mcq	object:t6-r-ap2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-ap3	set-6	4	R-003	mcq	section:set-6:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-ap3	set-6	4	R-003	mcq	object:t6-r-ap3	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-ap4	set-6	4	R-003	mcq	section:set-6:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-ap4	set-6	4	R-003	mcq	object:t6-r-ap4	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-ap5	set-6	4	R-003	mcq	section:set-6:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-r-ap5	set-6	4	R-003	mcq	object:t6-r-ap5	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-r-ap6	set-6	4	R-003	multiselect	section:set-6:part-4	draft	legacy_unverified	pending_T05	unhandled
item_unit	item:t6-r-ap6	set-6	4	R-003	multiselect	object:t6-r-ap6	draft	legacy_unverified	pending_T05	unhandled
section	section:set-6:part-5	set-6	5	L-001	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cr1	set-6	5	L-001	mcq	section:set-6:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-l-cr1:audio	set-6	5	L-001	question_audio_without_transcript	object:t6-l-cr1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cr1	set-6	5	L-001	mcq	object:t6-l-cr1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cr2	set-6	5	L-001	mcq	section:set-6:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-l-cr2:audio	set-6	5	L-001	question_audio_without_transcript	object:t6-l-cr2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cr2	set-6	5	L-001	mcq	object:t6-l-cr2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cr3	set-6	5	L-001	mcq	section:set-6:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-l-cr3:audio	set-6	5	L-001	question_audio_without_transcript	object:t6-l-cr3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cr3	set-6	5	L-001	mcq	object:t6-l-cr3	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cr4	set-6	5	L-001	mcq	section:set-6:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-l-cr4:audio	set-6	5	L-001	question_audio_without_transcript	object:t6-l-cr4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cr4	set-6	5	L-001	mcq	object:t6-l-cr4	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cr5	set-6	5	L-001	mcq	section:set-6:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-l-cr5:audio	set-6	5	L-001	question_audio_without_transcript	object:t6-l-cr5	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cr5	set-6	5	L-001	mcq	object:t6-l-cr5	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-6	set-6	6	L-002	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-6:part-6:audio	set-6	6	L-002	section_audio_with_transcript_candidate	section:set-6:part-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cv1	set-6	6	L-002	mcq	section:set-6:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cv1	set-6	6	L-002	mcq	object:t6-l-cv1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cv2	set-6	6	L-002	mcq	section:set-6:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cv2	set-6	6	L-002	mcq	object:t6-l-cv2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cv3	set-6	6	L-002	mcq	section:set-6:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cv3	set-6	6	L-002	mcq	object:t6-l-cv3	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-cv4	set-6	6	L-002	mcq	section:set-6:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-cv4	set-6	6	L-002	mcq	object:t6-l-cv4	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-7	set-6	7	L-003	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-6:part-7:audio	set-6	7	L-003	section_audio_with_transcript_candidate	section:set-6:part-7	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-an1	set-6	7	L-003	mcq	section:set-6:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-an1	set-6	7	L-003	mcq	object:t6-l-an1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-an2	set-6	7	L-003	mcq	section:set-6:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-an2	set-6	7	L-003	mcq	object:t6-l-an2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-an3	set-6	7	L-003	mcq	section:set-6:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-an3	set-6	7	L-003	mcq	object:t6-l-an3	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-8	set-6	8	L-004	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-6:part-8:audio	set-6	8	L-004	section_audio_with_transcript_candidate	section:set-6:part-8	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-at1	set-6	8	L-004	mcq	section:set-6:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-at1	set-6	8	L-004	mcq	object:t6-l-at1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-at2	set-6	8	L-004	mcq	section:set-6:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-at2	set-6	8	L-004	mcq	object:t6-l-at2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-at3	set-6	8	L-004	mcq	section:set-6:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-at3	set-6	8	L-004	mcq	object:t6-l-at3	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-at4	set-6	8	L-004	mcq	section:set-6:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-at4	set-6	8	L-004	mcq	object:t6-l-at4	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-l-at5	set-6	8	L-004	mcq	section:set-6:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-l-at5	set-6	8	L-004	mcq	object:t6-l-at5	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-9	set-6	9	W-001+W-004	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-w-bs1	set-6	9	W-001+W-004	sentencebuild	section:set-6:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-w-bs1	set-6	9	W-001+W-004	sentencebuild	object:t6-w-bs1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-w-bs2	set-6	9	W-001+W-004	sentencebuild	section:set-6:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-w-bs2	set-6	9	W-001+W-004	sentencebuild	object:t6-w-bs2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-w-bs3	set-6	9	W-001+W-004	sentencebuild	section:set-6:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-w-bs3	set-6	9	W-001+W-004	sentencebuild	object:t6-w-bs3	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-w-bs4	set-6	9	W-001+W-004	sentencebuild	section:set-6:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-w-bs4	set-6	9	W-001+W-004	sentencebuild	object:t6-w-bs4	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-w-bs5	set-6	9	W-001+W-004	sentencebuild	section:set-6:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-w-bs5	set-6	9	W-001+W-004	sentencebuild	object:t6-w-bs5	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-w-bs6	set-6	9	W-001+W-004	sentencebuild	section:set-6:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-w-bs6	set-6	9	W-001+W-004	sentencebuild	object:t6-w-bs6	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-10	set-6	10	W-002	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-w-email	set-6	10	W-002	write	section:set-6:part-10	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-w-email:writing	set-6	10	W-002	writing_stimulus	object:t6-w-email	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-w-email	set-6	10	W-002	write	object:t6-w-email	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-11	set-6	11	W-003	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-w-disc	set-6	11	W-003	write	section:set-6:part-11	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-w-disc:writing	set-6	11	W-003	writing_stimulus	object:t6-w-disc	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-w-disc	set-6	11	W-003	write	object:t6-w-disc	draft	legacy_unverified	pending_T05	handled
section	section:set-6:part-12	set-6	12	S-001	MockSection	set:set-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-s-rp1	set-6	12	S-001	repeat	section:set-6:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-s-rp1:audio	set-6	12	S-001	repeat_audio_with_script_candidate	object:t6-s-rp1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-s-rp1	set-6	12	S-001	repeat	object:t6-s-rp1	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-s-rp2	set-6	12	S-001	repeat	section:set-6:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-s-rp2:audio	set-6	12	S-001	repeat_audio_with_script_candidate	object:t6-s-rp2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-s-rp2	set-6	12	S-001	repeat	object:t6-s-rp2	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-s-rp3	set-6	12	S-001	repeat	section:set-6:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-s-rp3:audio	set-6	12	S-001	repeat_audio_with_script_candidate	object:t6-s-rp3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-s-rp3	set-6	12	S-001	repeat	object:t6-s-rp3	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-s-rp4	set-6	12	S-001	repeat	section:set-6:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-s-rp4:audio	set-6	12	S-001	repeat_audio_with_script_candidate	object:t6-s-rp4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t6-s-rp4	set-6	12	S-001	repeat	object:t6-s-rp4	draft	legacy_unverified	pending_T05	handled
question_object	object:t6-s-rp5	set-6	12	S-001	repeat	section:set-6:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t6-s-rp5:audio	set-6	12	S-001	repeat_audio_with_script_candidate	object:t6-s-rp5	draft	legacy_unverified	pending_T05	handled
