# audit_id	toefl-2026-audio-technical-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# measurement_tool	FFmpeg_FFprobe_8.1.1
# loudness_contract	internal_-16_LUFS_plus_minus_2.5_not_ETS_requirement
# true_peak_contract	fail_above_0_dBTP_warn_above_minus_1_dBTP
# silence_contract	fail_leading_over_350ms_or_trailing_over_600ms_warn_internal_over_1600ms
# duplicate_contract	unique_MP3_and_PCM_hash_plus_wave_corr_over_0.98_and_envelope_corr_over_0.995
# duplicate_scan_top_pair	asset:toefl:set-5:part-5:listen-choose-3;asset:toefl:set-11:part-5:listen-choose-2
# duplicate_scan_top_wave_corr	0.18783
# duplicate_scan_top_envelope_corr	0.96785
# browser_contract	260_of_260_Chromium_AudioContext_decode_and_muted_HTMLAudio_playback_pass
# reuse_contract	technical_class_only_overall_class_pending_T07_T08
asset_id	set_id	part	task_rule	task_type	path	manifest_sha256	measured_sha256	manifest_bytes	measured_bytes	manifest_duration_ms	measured_duration_ms	codec	sample_rate_hz	channels	channel_layout	bitrate_bps	metadata_status	decode_status	decoder_warning	pcm_sha256	sample_count	sample_peak_dbfs	clipped_sample_count	dc_offset_dbfs	max_sample_delta_dbfs	integrated_lufs	loudness_range_lu	true_peak_dbtp	leading_silence_ms	trailing_silence_ms	max_internal_silence_ms	short_audible_fragment_count	hard_ending_status	near_duplicate_status	browser_status	fail_findings	warning_findings	technical_status	technical_reuse_class	action	owner	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-8:part-5:listen-choose-4	set-8	5	L-001	Listen and Choose a Response	public/audio/toefl/set-8/listen-choose-4.mp3	0d28fb1416af725a89e13f095d41fe8364835998aa740b7810321a5235ee04ac	0d28fb1416af725a89e13f095d41fe8364835998aa740b7810321a5235ee04ac	35361	35361	4340	4340	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	348577b9d0fb9e78a2ddd91868e84a6b5f85fea0af0a85d5ea72ae2a89a3b402	191394	-0.85	0	-59.429	-17.28	-14.13	1.2	-0.81	70	700	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-5:listen-choose-5	set-8	5	L-001	Listen and Choose a Response	public/audio/toefl/set-8/listen-choose-5.mp3	ea5e1656e95758095461293f152dec6ffd483c8385ad96a67523d48c7cae07cc	ea5e1656e95758095461293f152dec6ffd483c8385ad96a67523d48c7cae07cc	24494	24494	2980	2980	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	f22039523e2f4c36ced2c2f1580ea706c23ae553047fb8d1a3343bd57c185a2f	131418	-0.798	0	-63.384	-12.119	-14.34	0	-0.77	0	520	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-6:conversation	set-8	6	L-002	Listen to a Conversation	public/audio/toefl/set-8/conversation.mp3	9a4cc0c22ead329118040dd396e86a4a41af184bbd0c70d6b0d6b8a27b1b5910	9a4cc0c22ead329118040dd396e86a4a41af184bbd0c70d6b0d6b8a27b1b5910	609428	609428	76100	76100	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d91c94fe782b8c719385a6bf5a395e083e0a2313f340e282551617957523ccba	3356010	-1.18	0	-67.894	-10.678	-16.19	4.5	-1.17	40	520	700	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-7:announcement	set-8	7	L-003	Listen to an Announcement	public/audio/toefl/set-8/announcement.mp3	0b836bdadd46735c1ff8acd88d8cec8384b25601a590b9a4d895df56cdbe4622	0b836bdadd46735c1ff8acd88d8cec8384b25601a590b9a4d895df56cdbe4622	382267	382267	47701	47701	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d6059f367ae35198fa068c5f5e0de489271d57b4d701141b81efa79f429af692	2103599	-1.246	0	-66.851	-10.367	-14.62	2.3	-1.24	120	520	400	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-8:academic-talk	set-8	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-8/academic-talk.mp3	cc560276a6e1c7037b734d9148ccd501b61379a2f93961b86ef2a23836b2e3e6	cc560276a6e1c7037b734d9148ccd501b61379a2f93961b86ef2a23836b2e3e6	903671	903671	112900	112900	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	47abc9e9f932783640013ba96082102b748d58bfb9583daca3b441c08f2192f5	4978890	-1.457	0	-65.433	-13.761	-18.55	2.8	-1.45	40	500	640	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-12:repeat-1	set-8	12	S-001	Listen and Repeat	public/audio/toefl/set-8/repeat-1.mp3	0e9c2a89a95e368c9d2e527a1d1ca5047fbf0cb59e6a2c08ed9a6ed4ed042bb6	0e9c2a89a95e368c9d2e527a1d1ca5047fbf0cb59e6a2c08ed9a6ed4ed042bb6	16135	16135	1940	1940	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	543035615a7f6bfae76f6a0cacac69cf5379c16939852b6f2c34a625fac7a9e8	85554	-1.228	0	-65.533	-17.555	-12.75	0	-1.23	50	500	0	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-12:repeat-2	set-8	12	S-001	Listen and Repeat	public/audio/toefl/set-8/repeat-2.mp3	3edb1a6373d8b43901da3307be9456ebacf84882eb8b13dcd47e49f85e345a39	3edb1a6373d8b43901da3307be9456ebacf84882eb8b13dcd47e49f85e345a39	24494	24494	2980	2980	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	f570912da58dcafa4dd2fe78830cbe81007d9207031a9dbeeb9093e34afb0e49	131418	-1.037	0	-62.676	-18.952	-15.28	0	-1	0	510	160	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-12:repeat-3	set-8	12	S-001	Listen and Repeat	public/audio/toefl/set-8/repeat-3.mp3	f6f62d1fe6db92f5b3ffd92af9891970c2cabd15ed75064de1e7934f7919364b	f6f62d1fe6db92f5b3ffd92af9891970c2cabd15ed75064de1e7934f7919364b	26375	26375	3220	3220	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	863ca5739a0e8d9cde309713d38f87fbd5bd2a64fa020f9bf4cbb111d21572c2	142002	-1.466	0	-63.468	-17.878	-15	0.3	-1.43	90	500	60	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-12:repeat-4	set-8	12	S-001	Listen and Repeat	public/audio/toefl/set-8/repeat-4.mp3	271f807b765e9a74f24f7ef4965cbcdab635fa65479bd62e41f02a40ae05fac9	271f807b765e9a74f24f7ef4965cbcdab635fa65479bd62e41f02a40ae05fac9	36615	36615	4500	4500	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	550e967c2fc9ef05dcace1fc4a0fd43a134963f0ba4ee77e5e37db79be4bf5b5	198450	-2.021	0	-61.043	-20.122	-15.56	1.5	-2.02	90	500	20	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-8:part-12:repeat-5	set-8	12	S-001	Listen and Repeat	public/audio/toefl/set-8/repeat-5.mp3	9aea2d7aa9e2c539630f5f3bdef1816ad276610f1fb76044bdb0ecd64367ad7e	9aea2d7aa9e2c539630f5f3bdef1816ad276610f1fb76044bdb0ecd64367ad7e	48736	48736	6020	6020	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2491c2eeb5bda6a19bcb9535e8a73c724d52f581438d72d6eff582d74fa1e3d0	265482	-1.696	0	-65.367	-18.855	-15.19	2.9	-1.69	20	500	200	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-5:listen-choose-1	set-9	5	L-001	Listen and Choose a Response	public/audio/toefl/set-9/listen-choose-1.mp3	f01e274a81629309c4e724924cd60eff3c1890f406ccade362040f639765d963	f01e274a81629309c4e724924cd60eff3c1890f406ccade362040f639765d963	26375	26375	3220	3220	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	44d6f4dc9c49c950c284c592cb8e2713072590443f6a42af36a0f4b46828e9ed	142002	-1.956	0	-71.365	-14.098	-14.74	0.2	-1.95	50	500	20	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-5:listen-choose-2	set-9	5	L-001	Listen and Choose a Response	public/audio/toefl/set-9/listen-choose-2.mp3	452477bea031900b959dba5ad0572c37c689c7b8325e4310a48732811b5b0085	452477bea031900b959dba5ad0572c37c689c7b8325e4310a48732811b5b0085	26375	26375	3220	3220	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d90d0142dfc194ffbbd94023f948dc62920266ed163d446a090e4092cd9bd02d	142002	-2.225	0	-61.558	-17.688	-14.79	0.2	-2.2	80	560	80	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-5:listen-choose-3	set-9	5	L-001	Listen and Choose a Response	public/audio/toefl/set-9/listen-choose-3.mp3	1eefcc65d5d4740d68106b26722bddcf74d8464922db1dbe85c9df5cde36759a	1eefcc65d5d4740d68106b26722bddcf74d8464922db1dbe85c9df5cde36759a	27629	27629	3380	3380	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	95cae44c67c548860b9194540078e793cfd6d1e84292dec4f19f908f9a7bb28e	149058	-1.771	0	-101.324	-14.202	-14.92	1.8	-1.76	30	500	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-5:listen-choose-4	set-9	5	L-001	Listen and Choose a Response	public/audio/toefl/set-9/listen-choose-4.mp3	a621a360609b6038855829472b8c66b06f40f1a9d824acd51ecf43640b32b18d	a621a360609b6038855829472b8c66b06f40f1a9d824acd51ecf43640b32b18d	25748	25748	3140	3140	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	b00f897eeff27fd4f32e7379038fe18b1ebd3387023ce867faee2cb1520eef89	138474	-1.146	0	-64.501	-16.94	-14.13	0.2	-1.14	110	500	20	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-5:listen-choose-5	set-9	5	L-001	Listen and Choose a Response	public/audio/toefl/set-9/listen-choose-5.mp3	2136176874d26b6a5cbfe78c329d38b13918af79af81bb85dfcf8e1f0921cfdd	2136176874d26b6a5cbfe78c329d38b13918af79af81bb85dfcf8e1f0921cfdd	21150	21150	2580	2580	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	b2af4a5a5b0aa0d5b5ca13e40956aa45b815e5da734e6d596438b638433cda99	113778	-2.226	0	-69.733	-17.252	-14.99	0	-2.22	30	500	10	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-6:conversation	set-9	6	L-002	Listen to a Conversation	public/audio/toefl/set-9/conversation.mp3	f61582f211187569cead0b8568429a7102a0608e36298441f8f8c7998cd106a8	f61582f211187569cead0b8568429a7102a0608e36298441f8f8c7998cd106a8	503684	503684	62900	62900	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	3b6f11344e37abcb03c50a21f648d526d8d55c713680f4cc6a083d4d37f9e1f2	2773890	-0.705	0	-67.785	-12.777	-14.57	2.3	-0.66	60	500	840	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-7:announcement	set-9	7	L-003	Listen to an Announcement	public/audio/toefl/set-9/announcement.mp3	9f6a5f01f4d97ad4b1314b1c0dc2827f8ea78625d88ea5d9a6a079cc68202426	9f6a5f01f4d97ad4b1314b1c0dc2827f8ea78625d88ea5d9a6a079cc68202426	325216	325216	40580	40580	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	fb25e1c165c4be7e3d3acac9a1af2b4403ffeccdf7beb3cd703acc434c6bc4ea	1789578	-1.602	0	-72.029	-13.592	-14.89	2.2	-1.6	40	500	840	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-8:academic-talk	set-9	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-9/academic-talk.mp3	190c48e7afd031f4200891f38777ad3a9fdea1342b0aebb693d90bd10ed76044	190c48e7afd031f4200891f38777ad3a9fdea1342b0aebb693d90bd10ed76044	979949	979949	122420	122420	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d57576e4582e95854bb0ed111714bb946da12607e8eb336070e21fbb857789f1	5398722	-0.711	0	-68.143	-11.341	-18.77	2.6	-0.66	40	590	710	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-12:repeat-1	set-9	12	S-001	Listen and Repeat	public/audio/toefl/set-9/repeat-1.mp3	a40774cef4ca0490b3d11aae4c0cd5fade3f54eead61e48abda228bb12d596fc	a40774cef4ca0490b3d11aae4c0cd5fade3f54eead61e48abda228bb12d596fc	18016	18016	2180	2180	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	c9190428d3c0425e4d639d558b892b89a6ef65fccc2846171ab20dd1cf750d7d	96138	-0.408	0	-62.195	-16.973	-12.92	0	-0.4	110	510	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-12:repeat-2	set-9	12	S-001	Listen and Repeat	public/audio/toefl/set-9/repeat-2.mp3	2cfee74a4c6823a40840a91b79d1422a40c65a1346d91c1424f89f90b5dcdb49	2cfee74a4c6823a40840a91b79d1422a40c65a1346d91c1424f89f90b5dcdb49	21777	21777	2660	2660	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2ce30a9d8e960bc1ac47f9658a9c8acde5df23388ae6ccc9b74f51edf920a8f0	117306	-1.215	0	-62.251	-20.538	-14.83	0	-1.2	120	500	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-12:repeat-3	set-9	12	S-001	Listen and Repeat	public/audio/toefl/set-9/repeat-3.mp3	e006ab8ddb483d06cf8be4f367e858e96c2ab0d032b47e7611bed0e9e4314ef0	e006ab8ddb483d06cf8be4f367e858e96c2ab0d032b47e7611bed0e9e4314ef0	27002	27002	3300	3300	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	64d09503a925d1b24963c1d4d917589000ad0de8799af83cefcf4dc1d34b5e13	145530	-1.105	0	-68.104	-17.175	-14.21	0.5	-1.07	30	540	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-12:repeat-4	set-9	12	S-001	Listen and Repeat	public/audio/toefl/set-9/repeat-4.mp3	b48058e9b94a69b1866cc406ae736afd7266cf0995287d2ae345d22d07513773	b48058e9b94a69b1866cc406ae736afd7266cf0995287d2ae345d22d07513773	37869	37869	4660	4660	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	fce9a24468cadb98e9fda1eb045c21523c98dad0f6438972186f729df68c8431	205506	-0.701	0	-63.579	-16.194	-14.61	3	-0.67	110	790	160	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-9:part-12:repeat-5	set-9	12	S-001	Listen and Repeat	public/audio/toefl/set-9/repeat-5.mp3	e58acc97a260258543d78587ac03520d25fc334a821b3ae669fb1ec5ab0a3237	e58acc97a260258543d78587ac03520d25fc334a821b3ae669fb1ec5ab0a3237	41004	41004	5060	5060	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	9d56b65cb0246dff3165a87bee660c9dbfbcebf2d4a06c3e8beac2114b53e1eb	223146	-0.951	0	-64.17	-17.11	-15.67	1.7	-0.95	80	600	130	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-10:part-5:listen-choose-1	set-10	5	L-001	Listen and Choose a Response	public/audio/toefl/set-10/listen-choose-1.mp3	a8e0700f3dba469bee7bb09bbf87072d8d2301f5e9ada61fc1cff3c1bfa05280	a8e0700f3dba469bee7bb09bbf87072d8d2301f5e9ada61fc1cff3c1bfa05280	27629	27629	3380	3380	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	66d9f91ccdc9ca4c9c0adf369bdfb4598936eb46426bf416ce8f0550a9a9cea4	149058	-1.42	0	-69.051	-13.005	-14.35	0.8	-1.41	60	530	90	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-10:part-5:listen-choose-2	set-10	5	L-001	Listen and Choose a Response	public/audio/toefl/set-10/listen-choose-2.mp3	b958fa3eb12daafa1835560f788b323c941b892c512b7343ec41d2eb131f0bbe	b958fa3eb12daafa1835560f788b323c941b892c512b7343ec41d2eb131f0bbe	27002	27002	3300	3300	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	a4ace09a33c992033bfb055d71c105631eedd0675c4498410a6af0e31f5c3315	145530	-2.169	0	-65.019	-18.63	-15.4	0.5	-2.11	70	500	20	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-10:part-5:listen-choose-3	set-10	5	L-001	Listen and Choose a Response	public/audio/toefl/set-10/listen-choose-3.mp3	e2a05243f6357d61d1c36e6110f21a81ecf661faf48549b4a999d0c6827f0fcc	e2a05243f6357d61d1c36e6110f21a81ecf661faf48549b4a999d0c6827f0fcc	23031	23031	2820	2820	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	88fe9fdbd7ed01dc7af359db50f5f29678c2b87d902b572ada3dfd7c271d2aff	124362	-2.323	0	-59.995	-22.274	-13.52	0	-2.32	40	540	20	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-10:part-5:listen-choose-4	set-10	5	L-001	Listen and Choose a Response	public/audio/toefl/set-10/listen-choose-4.mp3	7ec55b3e4b164f3097002ebf95f371130f1dbd6d62479b5cac5aa9d18fc4565e	7ec55b3e4b164f3097002ebf95f371130f1dbd6d62479b5cac5aa9d18fc4565e	36615	36615	4500	4500	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	8712b3f73163bc9264573783c2a585ce2b596a3ed98d4cbb7ed3cc30ac709ae7	198450	-2.151	0	-61.297	-20.061	-15.05	2.4	-2.14	80	610	80	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002	none	fail_actionable	B_technical_repair_candidate	review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-10:part-5:listen-choose-5	set-10	5	L-001	Listen and Choose a Response	public/audio/toefl/set-10/listen-choose-5.mp3	775bf6509a800ab50b5928fc1ffc00fb5e1f3dd341729edaf6d8713220ff3d8b	775bf6509a800ab50b5928fc1ffc00fb5e1f3dd341729edaf6d8713220ff3d8b	26375	26375	3220	3220	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	66bf298ba487d103588f7a92b26730b7f487f36a74f3adc4d762aeb93aadaa81	142002	-3.416	0	-64.934	-16.002	-16.13	0.7	-3.41	0	500	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-10:part-6:conversation	set-10	6	L-002	Listen to a Conversation	public/audio/toefl/set-10/conversation.mp3	757291ae8e83e27d686ec5324538208a9728e45ba35a85b22346d8de88df9e2f	757291ae8e83e27d686ec5324538208a9728e45ba35a85b22346d8de88df9e2f	603368	603368	75360	75360	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	47ab5b146dd247001ab9a6dd9e5a2f738d898f264902b4f6eab73cbc5218c7d1	3323376	-1.009	0	-66.458	-11.038	-16.75	5.2	-1	0	500	690	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-10:part-7:announcement	set-10	7	L-003	Listen to an Announcement	public/audio/toefl/set-10/announcement.mp3	553437ca37235d3d2887df3411ebbb55ba4544eaf56a75297d2d64ec5f33ab56	553437ca37235d3d2887df3411ebbb55ba4544eaf56a75297d2d64ec5f33ab56	354055	354055	44180	44180	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	1ac7c6cc500077107be78a8d365319630cf7f079363084e2d0de5455ea95e102	1948338	-1.188	0	-65.971	-11.539	-14.88	1.8	-1.18	20	500	210	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-10:part-8:academic-talk	set-10	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-10/academic-talk.mp3	9b2acec5a10eebfe0040b8db2441bef54fb69db4a2e636e6c95b5c50a8cbb07f	9b2acec5a10eebfe0040b8db2441bef54fb69db4a2e636e6c95b5c50a8cbb07f	889670	889670	111140	111140	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	bcff3ed5f73555a53f8c0ba87f769d926e7e36477ebd00bd69dfb2ca9d1ba4cf	4901274	-0.891	0	-67.844	-11.566	-18.51	2.6	-0.86	60	500	440	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
